1,50,250,0.6559429465249701,0.488,0.08987810544036416,0.3282051282051282,KMEANS--
1,50,268,0.6822916666666666,0.4552238805970149,0.12468955134622915,0.37435897435897436,KMEANS--
1,50,275,0.6923076521840731,0.44363636363636366,0.13927920966624988,0.3923076923076923,KMEANS--
2,50,250,0.674327674573254,0.46,0.11467489724519025,0.3524804177545692,KMEANS--
2,50,268,0.6979166666666666,0.43283582089552236,0.14867816206518497,0.3958333333333333,KMEANS--
2,50,275,0.6533592537263608,0.49818181818181817,0.08511098428588085,0.34074074074074073,KMEANS--
3,50,250,0.7163499101121892,0.396,0.18145872633637192,0.4114441416893733,KMEANS--
3,50,268,0.6822916666666666,0.4552238805970149,0.12468955134622915,0.37435897435897436,KMEANS--
3,50,275,0.6689386131094457,0.4763636363636364,0.10530095920038203,0.3609022556390977,KMEANS--
