270,0.5,0.5,0.5377040789427436,0.5806451612903226,0.006782547852426016,0.045454545454545456,Initialization.NONE
270,0.4,0.5,0.6566190602242866,0.4425287356321839,0.10012772500766637,0.2811594202898551,Initialization.NONE
270,0.35,0.5,0.6901246071643543,0.45544554455445546,0.13418297465757867,0.4064039408866995,Initialization.NONE
270,0.3,0.5,0.1805421492921493,0.6510416666666666,0.0,0.3489583333333333,Initialization.NONE
270,0.2,0.5,0.1805421492921493,0.6510416666666666,0.0,0.3489583333333333,Initialization.NONE
270,0.1,0.5,0.1805421492921493,0.6510416666666666,0.0,0.3489583333333333,Initialization.NONE
280,0.5,0.5,0.5429614118032111,0.5454545454545454,0.010997103702476927,0.05244755244755245,Initialization.NONE
280,0.4,0.5,0.6616759484306395,0.4350282485875706,0.10658695384877778,0.2898550724637681,Initialization.NONE
280,0.35,0.5,0.6972601859556037,0.45317220543806647,0.14406267196053493,0.43301435406698563,Initialization.NONE
280,0.3,0.5,0.1805421492921493,0.6510416666666666,0.0,0.3489583333333333,Initialization.NONE
280,0.2,0.5,0.1805421492921493,0.6510416666666666,0.0,0.3489583333333333,Initialization.NONE
280,0.1,0.5,0.1805421492921493,0.6510416666666666,0.0,0.3489583333333333,Initialization.NONE
290,0.5,0.5,0.5455690453701417,0.5294117647058824,0.013121500963565035,0.055944055944055944,Initialization.NONE
290,0.4,0.5,0.6683794660184951,0.43010752688172044,0.11449171176978937,0.3045977011494253,Initialization.NONE
290,0.35,0.5,0.6820705218886739,0.47668393782383417,0.12072800396922424,0.4469026548672566,Initialization.NONE
290,0.3,0.5,0.1805421492921493,0.6510416666666666,0.0,0.3489583333333333,Initialization.NONE
290,0.2,0.5,0.1805421492921493,0.6510416666666666,0.0,0.3489583333333333,Initialization.NONE
290,0.1,0.5,0.1805421492921493,0.6510416666666666,0.0,0.3489583333333333,Initialization.NONE
270,0.5,0.5,0.5432715804823481,0.5675675675675675,0.009536410162505114,0.05536332179930796,Initialization.UNIFORM
270,0.4,0.5,0.6612507648968696,0.4512820512820513,0.10296068261837044,0.300561797752809,Initialization.UNIFORM
270,0.35,0.5,0.6936722610791836,0.45396825396825397,0.13906114058249905,0.41849148418491483,Initialization.UNIFORM
270,0.3,0.5,0.1805421492921493,0.6510416666666666,0.0,0.3489583333333333,Initialization.UNIFORM
270,0.2,0.5,0.1805421492921493,0.6510416666666666,0.0,0.3489583333333333,Initialization.UNIFORM
270,0.1,0.5,0.1805421492921493,0.6510416666666666,0.0,0.3489583333333333,Initialization.UNIFORM
280,0.5,0.5,0.5692459066095399,0.43478260869565216,0.03226034435742855,0.09027777777777778,Initialization.UNIFORM
280,0.4,0.5,0.6691979755661143,0.44390243902439025,0.1126100842042017,0.31754874651810583,Initialization.UNIFORM
280,0.35,0.5,0.6858980608735782,0.47244094488188976,0.12624539505096577,0.4486607142857143,Initialization.UNIFORM
280,0.3,0.5,0.1805421492921493,0.6510416666666666,0.0,0.3489583333333333,Initialization.UNIFORM
280,0.2,0.5,0.1805421492921493,0.6510416666666666,0.0,0.3489583333333333,Initialization.UNIFORM
280,0.1,0.5,0.1805421492921493,0.6510416666666666,0.0,0.3489583333333333,Initialization.UNIFORM
290,0.5,0.5,0.5450714511943981,0.5641025641025641,0.010440531208230476,0.05862068965517241,Initialization.UNIFORM
290,0.4,0.5,0.6769655081357882,0.42424242424242425,0.12503185062737435,0.32386363636363635,Initialization.UNIFORM
290,0.35,0.5,0.6833364562303421,0.4754521963824289,0.12255176239893197,0.4491150442477876,Initialization.UNIFORM
290,0.3,0.5,0.1805421492921493,0.6510416666666666,0.0,0.3489583333333333,Initialization.UNIFORM
290,0.2,0.5,0.1805421492921493,0.6510416666666666,0.0,0.3489583333333333,Initialization.UNIFORM
290,0.1,0.5,0.1805421492921493,0.6510416666666666,0.0,0.3489583333333333,Initialization.UNIFORM
270,0.5,0.5,0.5458446251129178,0.5526315789473685,0.011623047612731297,0.058823529411764705,Initialization.KCENTRE
270,0.4,0.5,0.6612507648968696,0.4512820512820513,0.10296068261837044,0.300561797752809,Initialization.KCENTRE
270,0.35,0.5,0.6820773327071811,0.47619047619047616,0.12071079665408625,0.4419642857142857,Initialization.KCENTRE
270,0.3,0.5,0.1805421492921493,0.6510416666666666,0.0,0.3489583333333333,Initialization.KCENTRE
270,0.2,0.5,0.1805421492921493,0.6510416666666666,0.0,0.3489583333333333,Initialization.KCENTRE
270,0.1,0.5,0.1805421492921493,0.6510416666666666,0.0,0.3489583333333333,Initialization.KCENTRE
280,0.5,0.5,0.5468442151114487,0.5609756097560976,0.011337791277891874,0.061855670103092786,Initialization.KCENTRE
280,0.4,0.5,0.6617758124755279,0.4517766497461929,0.10338223143649586,0.3025210084033613,Initialization.KCENTRE
280,0.35,0.5,0.6182668508513772,0.5279503105590062,0.046882453129619646,0.4359464627151052,Initialization.KCENTRE
280,0.3,0.5,0.1805421492921493,0.6510416666666666,0.0,0.3489583333333333,Initialization.KCENTRE
280,0.2,0.5,0.1805421492921493,0.6510416666666666,0.0,0.3489583333333333,Initialization.KCENTRE
280,0.1,0.5,0.1805421492921493,0.6510416666666666,0.0,0.3489583333333333,Initialization.KCENTRE
290,0.5,0.5,0.5468442151114487,0.5609756097560976,0.011337791277891874,0.061855670103092786,Initialization.KCENTRE
290,0.4,0.5,0.6611932400204873,0.455,0.10214036741256413,0.30362116991643456,Initialization.KCENTRE
290,0.35,0.5,0.1805421492921493,0.6510416666666666,0.0,0.3489583333333333,Initialization.KCENTRE
290,0.3,0.5,0.1805421492921493,0.6510416666666666,0.0,0.3489583333333333,Initialization.KCENTRE
290,0.2,0.5,0.1805421492921493,0.6510416666666666,0.0,0.3489583333333333,Initialization.KCENTRE
290,0.1,0.5,0.1805421492921493,0.6510416666666666,0.0,0.3489583333333333,Initialization.KCENTRE
